id,age,income,total_transactions,total_amount_spent,offers_received,offers_viewed,offers_completed,cluster,cluster_name
8f74115993464fdb90658daeef20a4d6,71.0,71000.0,8.0,163.47,2.0,2.0,4.0,3,Affluent Moderates
13ab3fcafae84cb7856cdff7f71c43fa,57.0,65000.0,6.0,21.76,4.0,3.0,0.0,2,Low-Spend Infrequent Users
f953fbf668f64a329ed752dcbf362781,70.0,39000.0,5.0,11.01,5.0,3.0,0.0,0,Low-Engagement Customers
1f5a8953d3db4e02b8e7ea4705f6aefb,58.0,64000.0,10.0,155.67000000000002,4.0,3.0,4.0,3,Affluent Moderates
84be43a1f66b4abfa2d57321036e2559,66.0,85000.0,11.0,275.44,6.0,5.0,8.0,1,High-Value Loyalists
1b7b9be435284b25a2fccd34981aef47,78.0,111000.0,8.0,206.07,4.0,3.0,6.0,3,Affluent Moderates
57b9d3a0e2ba40969ce4caf7b98fd2f6,49.0,73000.0,11.0,209.15,5.0,4.0,10.0,1,High-Value Loyalists
a2633655a62e4287a3b651d926a774a6,57.0,83000.0,8.0,810.87,6.0,6.0,12.0,1,High-Value Loyalists
be7c214e5e7740a2b7e4433eb82a401a,46.0,71000.0,5.0,16.03,4.0,2.0,0.0,2,Low-Spend Infrequent Users
708d8271f758417e9555313e8de385ce,53.0,55000.0,14.0,59.99,4.0,3.0,2.0,4,Frequent Low-Spenders
50f4cde8df10498c8938f936ab1a030d,63.0,65000.0,10.0,42.78,4.0,3.0,2.0,2,Low-Spend Infrequent Users
fbdf7c5f1eb440a3872c80a82927e86f,61.0,67000.0,6.0,24.700000000000003,6.0,3.0,4.0,0,Low-Engagement Customers
69d75d7a2d354401b851152b857c063d,65.0,50000.0,21.0,250.73,5.0,5.0,8.0,4,Frequent Low-Spenders
f35e77e9a38a40519c3ffd37df84e731,32.0,48000.0,8.0,99.28999999999999,3.0,1.0,0.0,2,Low-Spend Infrequent Users
d52fefcf60764f96bf6e9cfa6d425a22,61.0,75000.0,4.0,96.64,6.0,4.0,6.0,0,Low-Engagement Customers
7f04a0c0c4da4da184ecdbae67ee6acb,58.0,69000.0,8.0,23.98,4.0,3.0,0.0,2,Low-Spend Infrequent Users
9b8d07277ca543809a1981fe51e71d9a,54.0,69000.0,6.0,114.22999999999999,6.0,5.0,6.0,0,Low-Engagement Customers
01887dcd32b64feb807e2436548b6c87,61.0,78000.0,3.0,64.33,6.0,6.0,4.0,0,Low-Engagement Customers
a7aca0114d2145a687d726e9d6f35b83,43.0,31000.0,15.0,102.28999999999999,5.0,3.0,6.0,4,Frequent Low-Spenders
67f0ab11e5694035baa4a0a956ad0500,46.0,94000.0,5.0,765.24,5.0,3.0,4.0,1,High-Value Loyalists
ec462328d3cd4bf4bc72d7308750c4a8,65.0,74000.0,15.0,320.8,4.0,3.0,6.0,1,High-Value Loyalists
cd10ba15be244a36a61dc4256e7d6f6b,72.0,94000.0,12.0,1069.53,5.0,5.0,4.0,1,High-Value Loyalists
bf55b1c6cac54b198430548e35b20f0d,49.0,71000.0,2.0,26.97,4.0,4.0,0.0,0,Low-Engagement Customers
6d8a255c4ce64314afab49e51914c7c7,60.0,91000.0,12.0,304.73,4.0,4.0,8.0,1,High-Value Loyalists
40bb30fe65624a638d3148dfb4af92d9,73.0,71000.0,4.0,69.92,4.0,4.0,4.0,3,Affluent Moderates
3b84fac9ca1148bb96b133ced98f565a,30.0,66000.0,13.0,205.69,6.0,3.0,12.0,1,High-Value Loyalists
08eb3d097916423f9649e0be727c7d84,49.0,68000.0,3.0,3.6700000000000004,4.0,4.0,0.0,0,Low-Engagement Customers
2617bb645c38463ab5b0353e8e83ce3e,63.0,94000.0,8.0,233.47,3.0,1.0,4.0,3,Affluent Moderates
d8192bb8400249d18947acf38b2619fa,45.0,35000.0,10.0,95.93,5.0,4.0,8.0,4,Frequent Low-Spenders
ad9e18d628fd4771bb3afdc2993cfdd7,81.0,68000.0,5.0,120.58,6.0,5.0,0.0,0,Low-Engagement Customers
f506799252ec47319aea121b746fab3a,42.0,47000.0,7.0,10.34,4.0,3.0,0.0,2,Low-Spend Infrequent Users
7c95e8f2829e4dea92e1b42a9a935bca,62.0,31000.0,6.0,42.19,5.0,3.0,6.0,0,Low-Engagement Customers
ddc9cc8077b74fe5b9578473a65d0c5b,26.0,66000.0,17.0,57.8,5.0,3.0,2.0,4,Frequent Low-Spenders
23d57185ce92402b9c67300bd5775f77,59.0,78000.0,7.0,141.75,3.0,3.0,6.0,3,Affluent Moderates
861832bd241b43fd8a8005046bad9efc,49.0,52000.0,4.0,42.730000000000004,5.0,4.0,4.0,0,Low-Engagement Customers
692e3eaba5854ad5bbdd51d241647830,40.0,62000.0,8.0,532.6800000000001,6.0,6.0,6.0,1,High-Value Loyalists
bad8d0152407421692323f3e4a9faf2f,31.0,59000.0,6.0,85.25,5.0,5.0,4.0,0,Low-Engagement Customers
f4996c5638134185b27f27e8bb0adaf1,54.0,72000.0,7.0,39.68,6.0,4.0,2.0,0,Low-Engagement Customers
d56835f0fc28499fa58eba822b291660,43.0,67000.0,4.0,56.58,4.0,4.0,4.0,0,Low-Engagement Customers
a53360f4e6d94a09a6bcc668bee1b2a2,74.0,77000.0,3.0,78.44,4.0,4.0,6.0,3,Affluent Moderates
d5c358c94a8642a9bc2b00c76a0075d0,65.0,73000.0,5.0,79.82,4.0,3.0,4.0,3,Affluent Moderates
2436d6f5405d4684adbe768aa7d12001,57.0,52000.0,23.0,166.04999999999998,4.0,3.0,6.0,4,Frequent Low-Spenders
28eb1aa28ee4478985329d822186ab0a,71.0,64000.0,11.0,206.65,4.0,4.0,4.0,3,Affluent Moderates
0b9c42f29edd4e0cbbcdc22ebdeb937c,26.0,38000.0,19.0,56.8,5.0,5.0,6.0,4,Frequent Low-Spenders
b0ca734e01744520aea416f1c9f98f9d,45.0,49000.0,12.0,127.39,4.0,4.0,4.0,4,Frequent Low-Spenders
25656382424241009698120962046477,58.0,63000.0,5.0,74.0,5.0,5.0,6.0,0,Low-Engagement Customers
d46757a6ccc84ecd8141cd74767031b2,49.0,83000.0,6.0,140.09,2.0,2.0,2.0,2,Low-Spend Infrequent Users
fba9a75c4d534c0a9a1d87f2900a4b2d,51.0,105000.0,7.0,233.76999999999998,5.0,3.0,8.0,1,High-Value Loyalists
3b13ea0c378c485ba7ab038ee08bed44,47.0,84000.0,11.0,203.15,6.0,4.0,10.0,1,High-Value Loyalists
c10a9663c525488daae778bbf584906d,35.0,32000.0,16.0,43.49,6.0,4.0,4.0,4,Frequent Low-Spenders
da653fa452914b2eb9cfc4a8ed5c9b4b,40.0,49000.0,16.0,39.25,5.0,4.0,2.0,4,Frequent Low-Spenders
590eea12a5ca4e45ae75805e08195dd4,64.0,73000.0,5.0,79.71,5.0,3.0,6.0,3,Affluent Moderates
ec8e29cea5e24a7d91896afb4c6c00c2,60.0,71000.0,4.0,618.85,5.0,2.0,8.0,1,High-Value Loyalists
ba3d4e6aa3a64d0c8a5262a374a05f6f,44.0,66000.0,8.0,130.29,2.0,2.0,0.0,2,Low-Spend Infrequent Users
63fab1f9826144968c8d4ff729e37ecb,61.0,67000.0,5.0,536.53,5.0,5.0,8.0,1,High-Value Loyalists
0b931f3c0c9049dd825fc371e4d759f9,25.0,37000.0,6.0,26.82,6.0,2.0,0.0,0,Low-Engagement Customers
6a71281072f7470785e859df21d3c2c5,51.0,42000.0,2.0,7.4,3.0,0.0,0.0,2,Low-Spend Infrequent Users
7662f341972d48bfbdb8f63e66988630,53.0,100000.0,3.0,83.9,4.0,2.0,2.0,3,Affluent Moderates
64819ea1d8b64913a80d8ea0b9f071c5,46.0,82000.0,6.0,105.41,6.0,6.0,6.0,1,High-Value Loyalists
999ba07136d944758f7d1b6620563e1c,83.0,83000.0,3.0,54.54,4.0,4.0,2.0,3,Affluent Moderates
732335156d0f4c629b0f55cee1592337,90.0,57000.0,6.0,91.78999999999999,3.0,3.0,4.0,3,Affluent Moderates
e9980e136f9e4f00a2e2c895907b0d82,41.0,82000.0,0.0,0.0,6.0,6.0,0.0,0,Low-Engagement Customers
953f730903484691800d77f17750cdb0,65.0,39000.0,9.0,100.4,6.0,3.0,4.0,0,Low-Engagement Customers
d25f38519a89455499c9e49e67ae1511,58.0,55000.0,18.0,63.95,6.0,3.0,4.0,4,Frequent Low-Spenders
d628f07ed9524e8aa489e5dd4aa26578,43.0,67000.0,9.0,29.53,4.0,2.0,2.0,2,Low-Spend Infrequent Users
6501f7863265467284c18e136e4d76ac,32.0,38000.0,9.0,110.92,3.0,1.0,4.0,2,Low-Spend Infrequent Users
95e879c99aea4bec91f21aa0b355dcee,26.0,66000.0,16.0,292.45,6.0,4.0,12.0,1,High-Value Loyalists
663a3eb67a9245ba9ed86162a7f1e801,59.0,79000.0,10.0,175.07,5.0,4.0,10.0,1,High-Value Loyalists
401f773670d94a7488581e99777c6c8f,60.0,94000.0,3.0,78.83,4.0,4.0,0.0,3,Affluent Moderates
586f34cfc4ac462bb6d87026c7bc3aad,46.0,42000.0,11.0,29.200000000000003,3.0,2.0,2.0,2,Low-Spend Infrequent Users
731cf81d68a641019a2da3fc97459223,33.0,37000.0,16.0,109.47,6.0,6.0,10.0,4,Frequent Low-Spenders
86ff8cbc870d4dbfabd9122c64cc9c6c,38.0,60000.0,7.0,110.63,5.0,2.0,8.0,4,Frequent Low-Spenders
8efe784d3d864d1294e5d6c71af22032,27.0,51000.0,12.0,494.15,5.0,4.0,8.0,1,High-Value Loyalists
091c007c27584fb4850eb5fa0ff890e5,67.0,66000.0,7.0,118.82,4.0,4.0,6.0,3,Affluent Moderates
0b3878783eed4009993f706e51f19d9e,25.0,74000.0,15.0,313.53999999999996,5.0,3.0,6.0,4,Frequent Low-Spenders
b901d4c1272944f198e4a708b89e6591,18.0,52000.0,7.0,17.04,5.0,3.0,2.0,0,Low-Engagement Customers
5b545e1908744a4798c7c4318be843e8,56.0,74000.0,3.0,65.59,5.0,5.0,4.0,0,Low-Engagement Customers
c56f0935f02a47158c4d7792e3cee843,52.0,94000.0,7.0,171.69,6.0,4.0,6.0,1,High-Value Loyalists
30d1da64d80a40d5ab3fc81611f367f7,53.0,96000.0,6.0,143.22,6.0,2.0,2.0,3,Affluent Moderates
0b63d4cabf5f4c1eab0277c6c1b09362,25.0,55000.0,11.0,147.03,5.0,2.0,10.0,4,Frequent Low-Spenders
46d8c002b7de4b49919b476a6be4a1ee,74.0,61000.0,10.0,146.64,4.0,3.0,6.0,3,Affluent Moderates
33d7d058b31f473ea2e2a1b53971ee8a,34.0,46000.0,12.0,163.0,4.0,2.0,6.0,4,Frequent Low-Spenders
0864b88ddd1945ff8982d042d520c7fb,27.0,45000.0,5.0,7.86,4.0,3.0,0.0,2,Low-Spend Infrequent Users
9aa25ad8fd1940efb459bb515e6abcb5,57.0,39000.0,6.0,78.51,6.0,4.0,8.0,0,Low-Engagement Customers
33cb21065cc5451ab45154d31e88178b,74.0,63000.0,2.0,42.42,4.0,4.0,4.0,0,Low-Engagement Customers
1d1e648b281840e18d98a54ee56f28bf,47.0,41000.0,3.0,19.96,3.0,0.0,0.0,2,Low-Spend Infrequent Users
d087fd0166404163b7d1e1e7cf2a9ac7,71.0,63000.0,29.0,92.98,5.0,5.0,8.0,4,Frequent Low-Spenders
f5c121aa62594d35b71cbe56ec7f6c9e,64.0,103000.0,12.0,284.26,5.0,4.0,6.0,1,High-Value Loyalists
79bfd96879f449a8a32c34947de5638b,65.0,95000.0,2.0,58.9,6.0,5.0,6.0,0,Low-Engagement Customers
033f0ee2250e475b87f70115e7895957,62.0,108000.0,3.0,90.43,2.0,2.0,2.0,3,Affluent Moderates
bec4d93f34874661b7310ec99893ed13,73.0,84000.0,7.0,149.17000000000002,3.0,3.0,4.0,3,Affluent Moderates
af9a7712bc024eeaa0533cfcff3e86aa,38.0,46000.0,7.0,79.13000000000001,4.0,4.0,6.0,4,Frequent Low-Spenders
3cb2907fc9d54e61a9cf6fa050237690,49.0,81000.0,4.0,81.1,6.0,4.0,10.0,1,High-Value Loyalists
e820e95254a24e9abe9704555f8bbee2,52.0,56000.0,4.0,71.24000000000001,6.0,6.0,10.0,1,High-Value Loyalists
b270f33e4efb46cf8ef0ad6b1fdfefe9,42.0,70000.0,12.0,201.15,2.0,2.0,2.0,2,Low-Spend Infrequent Users
515d4d9094964a188166571ec1f72c1d,31.0,41000.0,10.0,93.94,4.0,3.0,4.0,4,Frequent Low-Spenders
cc4f91c73dec40f0b86d5a78185e22f4,75.0,72000.0,13.0,200.03,6.0,3.0,10.0,1,High-Value Loyalists
2d417224c49c4d1eb3ad45275ae43662,34.0,43000.0,3.0,9.670000000000002,5.0,2.0,0.0,2,Low-Spend Infrequent Users
445649ee453c4633a1e6af2b38d90881,46.0,95000.0,8.0,268.76,6.0,6.0,6.0,1,High-Value Loyalists
1342d779e7594c899f9ce936e55790d7,49.0,32000.0,15.0,43.88,5.0,3.0,2.0,4,Frequent Low-Spenders
62ca3ef8900946739da97145222e3107,57.0,49000.0,9.0,21.14,6.0,5.0,2.0,0,Low-Engagement Customers
a83b13b3bfe245189f5cf414ba2cdb3f,71.0,86000.0,4.0,80.02000000000001,4.0,2.0,4.0,3,Affluent Moderates
47e9f9fcd7a248aca993ab995f072552,56.0,96000.0,6.0,147.18,3.0,1.0,6.0,3,Affluent Moderates
8cd664a131394da28639183c80c3cab7,68.0,59000.0,7.0,94.79,4.0,4.0,6.0,3,Affluent Moderates
681f57254d5541e0a9b5948929811bce,57.0,92000.0,9.0,221.03,5.0,5.0,6.0,1,High-Value Loyalists
141acdc240c34737bc25aaa030051b1e,77.0,85000.0,13.0,304.55,5.0,5.0,6.0,1,High-Value Loyalists
cfd66def1f3c4050a1d7dfd3f928cd44,52.0,81000.0,8.0,196.23,4.0,2.0,6.0,3,Affluent Moderates
5532d4074ad946a8bc19ad1b1d4347ac,56.0,71000.0,6.0,114.32,3.0,2.0,6.0,3,Affluent Moderates
f126206918334d3ea43168faa612e277,59.0,31000.0,4.0,33.34,1.0,0.0,0.0,2,Low-Spend Infrequent Users
8d87b4721b494123b655374a403a75ed,58.0,41000.0,13.0,121.63,4.0,3.0,6.0,4,Frequent Low-Spenders
9a9b396176624d1296897645eceb65c0,21.0,60000.0,2.0,6.1499999999999995,5.0,4.0,0.0,0,Low-Engagement Customers
5ed0135d7ad9443f82a69861cb2fdb3e,74.0,55000.0,8.0,24.1,5.0,2.0,4.0,0,Low-Engagement Customers
677d86af9c3a41d7bbe03b087705ea99,77.0,56000.0,5.0,10.21,6.0,4.0,0.0,0,Low-Engagement Customers
894d620373384c5f8c25e28d15de7959,62.0,69000.0,21.0,352.17,5.0,5.0,10.0,1,High-Value Loyalists
c249bfa89db240289392f1c30b7b7163,63.0,75000.0,6.0,116.72,4.0,2.0,4.0,3,Affluent Moderates
9fdd832da9314bddbc5eb1b0aad221bb,60.0,42000.0,23.0,149.66,4.0,4.0,6.0,4,Frequent Low-Spenders
79c8b1dbf8e8408e85c4f7473412788e,54.0,102000.0,3.0,71.94,3.0,2.0,2.0,3,Affluent Moderates
dc521ab68ca546e0bd663811c091277b,57.0,55000.0,3.0,6.9,5.0,2.0,2.0,0,Low-Engagement Customers
6e30c103b3c446d58513c19a4da6e39b,85.0,38000.0,11.0,79.8,6.0,3.0,6.0,4,Frequent Low-Spenders
2f811436e81b461e882079479c68e72d,51.0,36000.0,9.0,95.92,6.0,4.0,6.0,4,Frequent Low-Spenders
713ea3c455b14fa3b18d47f15ef150a9,66.0,61000.0,4.0,112.41000000000001,3.0,3.0,2.0,2,Low-Spend Infrequent Users
70f0cba2dfeb48d2817d789ba39b1939,59.0,35000.0,6.0,62.31,6.0,4.0,8.0,0,Low-Engagement Customers
4442993b339f48d2b8cf3f2af357cfa3,28.0,68000.0,6.0,33.9,5.0,5.0,6.0,0,Low-Engagement Customers
33be916683434fa3b66027d490a33e2c,40.0,56000.0,13.0,200.46,5.0,5.0,8.0,4,Frequent Low-Spenders
5e19e1cf9fbf430680d752ee2003b404,52.0,88000.0,8.0,172.55,6.0,6.0,8.0,1,High-Value Loyalists
3f2a5ab7168645479b7b11be3147d4dc,87.0,72000.0,10.0,203.95,5.0,3.0,6.0,3,Affluent Moderates
c830751fd5de4453a105b0bd54aa070f,54.0,79000.0,3.0,68.51,4.0,3.0,4.0,3,Affluent Moderates
f12026bef50743d0a4337abebf1729a8,54.0,79000.0,14.0,301.12,5.0,5.0,8.0,1,High-Value Loyalists
f12407b8b57341bc8485757508874811,59.0,32000.0,0.0,0.0,4.0,3.0,0.0,2,Low-Spend Infrequent Users
dee0dc6b04b642e28bd0543ffc770bab,68.0,74000.0,3.0,46.29,2.0,1.0,2.0,2,Low-Spend Infrequent Users
4e10162162e04db9a8762949c7239d04,69.0,43000.0,23.0,66.05,4.0,4.0,4.0,4,Frequent Low-Spenders
0c74d9a15b9f4b4aa85e150e55b9beb6,48.0,31000.0,4.0,10.79,4.0,2.0,0.0,2,Low-Spend Infrequent Users
abd10430922642a2afac8fcaaab4dd14,42.0,74000.0,8.0,33.12,5.0,5.0,2.0,0,Low-Engagement Customers
3a97e25f6f4c4bdca5507037f985b4f6,64.0,67000.0,4.0,64.42,6.0,6.0,2.0,0,Low-Engagement Customers
3d28370352d642c7a3223284c83d9bdc,60.0,74000.0,4.0,73.95,6.0,2.0,6.0,3,Affluent Moderates
1acf2c2567854a3f83bc6f80abd2795a,21.0,31000.0,16.0,101.59,4.0,3.0,2.0,4,Frequent Low-Spenders
6ae4f7f014eb47e9a059839788cd8de3,54.0,76000.0,5.0,91.53999999999999,5.0,2.0,6.0,3,Affluent Moderates
7abeaafc50754789be2215e5c6322ecd,69.0,97000.0,7.0,202.21,4.0,2.0,6.0,3,Affluent Moderates
956bb2a66d944fbeb9d50242f3839930,82.0,97000.0,10.0,253.70000000000002,4.0,4.0,6.0,3,Affluent Moderates
eaef10f33ead4f30bbccb8aa3d5eb9e5,24.0,53000.0,15.0,200.04,5.0,3.0,6.0,4,Frequent Low-Spenders
3189cbd23b2d44938a71fd178d23d625,61.0,83000.0,10.0,238.48,5.0,4.0,8.0,1,High-Value Loyalists
77e4e977834d4eb1ba2a5755731dcf83,64.0,85000.0,2.0,43.83,2.0,0.0,2.0,2,Low-Spend Infrequent Users
a6d2bc2a28094a07a5c273dc542cefdc,61.0,69000.0,18.0,314.78,6.0,6.0,10.0,1,High-Value Loyalists
584d1995b883496fafd060f65ca831e6,55.0,96000.0,4.0,89.12,5.0,5.0,6.0,3,Affluent Moderates
31f72426dff344ed8b1b1258366caf8d,40.0,34000.0,5.0,16.44,4.0,3.0,2.0,2,Low-Spend Infrequent Users
f49ea4a7ff694967a8716c8d85d7e394,65.0,68000.0,14.0,49.49,6.0,4.0,2.0,0,Low-Engagement Customers
bc671dda0ff74b72b38572768b6a943b,52.0,60000.0,4.0,13.57,5.0,4.0,0.0,0,Low-Engagement Customers
49ab0b1075fb43deacf520733e260ed5,65.0,89000.0,9.0,192.88,5.0,5.0,8.0,1,High-Value Loyalists
fb80db90446a475db59c2c82cbd26fec,39.0,61000.0,5.0,14.44,4.0,2.0,0.0,2,Low-Spend Infrequent Users
4e7d4faae08241dabb6d2c1b6857830c,73.0,32000.0,20.0,156.03,6.0,5.0,8.0,4,Frequent Low-Spenders
ccd97c93c5544596847e18af79d555ba,56.0,80000.0,14.0,303.64,6.0,5.0,8.0,1,High-Value Loyalists
7ca7aeaf87024c27bceba0e700a0d9cc,90.0,95000.0,3.0,60.79,4.0,4.0,6.0,3,Affluent Moderates
48d781b45b1f454b9d19f5144864eebc,59.0,46000.0,5.0,16.83,5.0,4.0,2.0,0,Low-Engagement Customers
ae5d734b4970435cbdc30f7482ac6922,56.0,67000.0,11.0,177.18,4.0,4.0,8.0,1,High-Value Loyalists
17c0490a3b724ae6b5c109a20e890fce,77.0,54000.0,4.0,46.11,2.0,2.0,2.0,2,Low-Spend Infrequent Users
a5e995abf9d04d488380c6e5bb3d0814,32.0,66000.0,4.0,9.4,4.0,3.0,0.0,2,Low-Spend Infrequent Users
dd2d770b5b9f41bd9382964971dde25e,61.0,81000.0,8.0,172.15,5.0,5.0,4.0,1,High-Value Loyalists
1c6d78d003044f79b8fe208e971f22ce,44.0,52000.0,12.0,170.89,5.0,5.0,10.0,1,High-Value Loyalists
5d8729b17d7243bfbd65dfc3a608090a,20.0,37000.0,4.0,17.009999999999998,3.0,2.0,2.0,2,Low-Spend Infrequent Users
1b5ad32f9861469c923ec8f065cdd9d3,63.0,75000.0,9.0,199.07999999999998,3.0,3.0,4.0,3,Affluent Moderates
613083a03d7c44978ebf6ba0ad7c23be,60.0,78000.0,6.0,120.64,5.0,5.0,6.0,1,High-Value Loyalists
2f772790746c49409d01ccc87e05e10b,21.0,55000.0,10.0,30.450000000000003,3.0,3.0,0.0,2,Low-Spend Infrequent Users
33363cabd4a94bb181a90dd22b572f65,63.0,90000.0,10.0,228.95,4.0,4.0,4.0,3,Affluent Moderates
5bab2beb0b884d209db0b530b26f2363,83.0,56000.0,13.0,166.0,5.0,5.0,8.0,1,High-Value Loyalists
42b08cfe20c54e15ab6815c4a1d9d2cf,31.0,33000.0,7.0,104.58,5.0,2.0,2.0,2,Low-Spend Infrequent Users
8d5dc8f536bb487e9d5c72db1367b1d2,22.0,50000.0,10.0,472.66,4.0,3.0,2.0,4,Frequent Low-Spenders
5e2b7a1c76eb4c7c825c331b9a9f696e,24.0,62000.0,4.0,15.19,6.0,2.0,2.0,0,Low-Engagement Customers
ad6a9cf0594d401c94b62590989c5644,35.0,46000.0,14.0,150.53,6.0,5.0,10.0,4,Frequent Low-Spenders
92105bd31e38472ab74fbb1345e0ad7b,45.0,92000.0,7.0,155.66,4.0,4.0,2.0,3,Affluent Moderates
b9ddc4c9d1b944d0848f619be3bd65e9,40.0,84000.0,0.0,0.0,4.0,3.0,0.0,2,Low-Spend Infrequent Users
0a68034a1858477e8053ca18a05c213c,69.0,110000.0,2.0,61.730000000000004,4.0,3.0,2.0,3,Affluent Moderates
62d559a3f7274bc9809b514c41d2475e,78.0,117000.0,6.0,185.54,5.0,4.0,4.0,3,Affluent Moderates
0fc77fd7b2b24809826e1d3825fed3d8,40.0,84000.0,12.0,240.63,6.0,6.0,6.0,1,High-Value Loyalists
55c44f36cd9a46079ba4ece24ebd1773,20.0,33000.0,14.0,118.63,6.0,3.0,10.0,4,Frequent Low-Spenders
714a2a8785fa4e2eadbb69b51f1369ac,46.0,51000.0,2.0,29.18,6.0,6.0,2.0,0,Low-Engagement Customers
3b0daacc4b0842fcb83ff8a4e842fa81,46.0,95000.0,0.0,0.0,3.0,3.0,0.0,2,Low-Spend Infrequent Users
7cd10d543a89477a80a758fc4d3657a1,27.0,56000.0,9.0,47.95,4.0,3.0,4.0,2,Low-Spend Infrequent Users
7e8da1599cce45e4beaa2e0480636076,78.0,85000.0,15.0,316.52,6.0,2.0,6.0,1,High-Value Loyalists
d61f587847c54c18b2761b70417df7bc,75.0,51000.0,8.0,101.72,5.0,5.0,8.0,1,High-Value Loyalists
5ff1dfe459bb47b3987be79eabe8b49d,68.0,100000.0,9.0,213.89000000000001,5.0,4.0,10.0,1,High-Value Loyalists
a8d40bf3f96843ae8a16aafd85deaabf,35.0,73000.0,12.0,40.85,6.0,4.0,2.0,0,Low-Engagement Customers
f521b240922448e38983582db3563428,60.0,84000.0,7.0,148.06,4.0,4.0,6.0,3,Affluent Moderates
62f918cdbfef4e4c89220fec49a98969,23.0,32000.0,11.0,71.78,4.0,4.0,6.0,4,Frequent Low-Spenders
4d98b7f2489241ce83e363f6862b0961,67.0,67000.0,24.0,83.26,3.0,2.0,4.0,4,Frequent Low-Spenders
1f7289c15fe14adab43983d43d4a0390,58.0,31000.0,12.0,29.869999999999997,5.0,2.0,2.0,2,Low-Spend Infrequent Users
5cfc907778a9457382cf0731819cebe2,74.0,91000.0,9.0,186.39,6.0,3.0,10.0,1,High-Value Loyalists
1f7e721ece654f62a8fd629f59dfd60e,77.0,83000.0,11.0,278.21,5.0,5.0,8.0,1,High-Value Loyalists
cc71b85ec36d43dfabafede2e142fc9e,22.0,63000.0,15.0,254.9,4.0,2.0,8.0,4,Frequent Low-Spenders
82a4721d25fa4f6b8f3450fb6d327854,57.0,77000.0,5.0,107.04,6.0,6.0,8.0,1,High-Value Loyalists
f540ab0d259d4afd93a15d665cbbe094,49.0,33000.0,1.0,4.95,4.0,0.0,0.0,2,Low-Spend Infrequent Users
565d92b886b44ac09d4b80d2e7f0dffe,63.0,118000.0,3.0,74.9,5.0,2.0,4.0,3,Affluent Moderates
7b7f2e6d79f8480a9872535c492adec9,54.0,69000.0,7.0,133.33,4.0,1.0,4.0,2,Low-Spend Infrequent Users
329a9b32e7e0475cb2643125919c4d90,31.0,46000.0,19.0,69.85,5.0,5.0,6.0,4,Frequent Low-Spenders
db71cc5c39584742b495139b180daa20,64.0,40000.0,18.0,58.35,4.0,2.0,6.0,4,Frequent Low-Spenders
989c1a0aab464aefbeff92261b090784,67.0,73000.0,9.0,156.95,5.0,2.0,8.0,3,Affluent Moderates
b68d4b8fa0e94acbb8f5d3b83a0b0c72,48.0,110000.0,2.0,38.62,3.0,2.0,2.0,3,Affluent Moderates
e8c90e65c0ee4de89fd66cf514730c88,52.0,65000.0,9.0,135.37,5.0,5.0,6.0,1,High-Value Loyalists
93f7e0a48c2047e28a4b3457046c466e,54.0,60000.0,11.0,25.26,4.0,1.0,2.0,2,Low-Spend Infrequent Users
a5cde6ee9df740b5afd639bb94a007ba,61.0,99000.0,5.0,740.03,4.0,3.0,6.0,1,High-Value Loyalists
2ad98e767e5c472cbdf9e44a87366ef7,37.0,40000.0,1.0,0.6900000000000001,5.0,3.0,0.0,0,Low-Engagement Customers
8be9ebed6d7d4b7b865e8e495e83b83d,37.0,68000.0,21.0,72.37,4.0,4.0,6.0,4,Frequent Low-Spenders
d37f9b61415e4a7bb032df9f96abbb6d,55.0,53000.0,6.0,97.78999999999999,4.0,2.0,2.0,2,Low-Spend Infrequent Users
87091420f60c4c2fb515e859f7a42b93,19.0,34000.0,2.0,5.27,3.0,1.0,0.0,2,Low-Spend Infrequent Users
074b758a424a4d618f97e18bf3e2e4a8,24.0,63000.0,10.0,34.26,3.0,2.0,4.0,2,Low-Spend Infrequent Users
440a11b6a970418880fbce74d0770a97,50.0,68000.0,17.0,56.36,3.0,2.0,4.0,2,Low-Spend Infrequent Users
ee910fc2af6c4c52b92487b5267caa2a,48.0,66000.0,9.0,174.35,6.0,6.0,10.0,1,High-Value Loyalists
7b28112f90184eec8c38f7d7b2052a9d,61.0,31000.0,10.0,130.68,5.0,4.0,6.0,4,Frequent Low-Spenders
0218964095c94da0bfac44cf40c9343f,77.0,94000.0,9.0,223.70000000000002,3.0,3.0,2.0,3,Affluent Moderates
840c1483e58f464ca46a05670f085679,41.0,73000.0,6.0,131.67000000000002,4.0,4.0,6.0,3,Affluent Moderates
82db188ed88e4737abc50f4b5bfc3a72,69.0,89000.0,8.0,198.22,6.0,4.0,10.0,1,High-Value Loyalists
e3dbe6d922674cf6b0d2054f8a6675f4,63.0,54000.0,8.0,17.57,6.0,2.0,0.0,0,Low-Engagement Customers
91bd75d075614ac6802816fcb6009258,48.0,49000.0,9.0,23.36,6.0,2.0,0.0,0,Low-Engagement Customers
373e42d973c04afb80cef6763b7fe6eb,79.0,95000.0,3.0,84.08,5.0,3.0,2.0,3,Affluent Moderates
61e51bc52f4d4c8b930db40be1cdd083,49.0,57000.0,15.0,43.980000000000004,5.0,4.0,4.0,4,Frequent Low-Spenders
718dc2350f494ec4be31f8c3d0ee661c,24.0,42000.0,10.0,96.35000000000001,6.0,4.0,6.0,4,Frequent Low-Spenders
